Total Trades,Total Sum,Winrate,Max Negative Trades,Negative Trades,Negative Sum,Positive Trades,Positive Sum,MACD
17,"13,41","41,18",4,0,"-147,75",7,"161,16","50,55,15"
22,"200,54","45,45",4,0,"-163,81000000000003",10,"364,34999999999997","50,55,20"
11,"-28,56","54,55",2,0,"-133,31",6,"104,75","50,55,25"
14,"70,35",50,4,0,"-44,48",7,"114,83","50,55,30"
16,"79,74",50,5,0,"-74,98",8,"154,72","50,55,35"
16,"-2,05","37,5",8,0,"-119,41",6,"117,36","50,55,40"
27,"92,43","44,44",3,0,"-236,76999999999995",12,"329,20000000000005","50,60,5"
27,"205,56","33,33",9,0,"-161,85999999999999",9,"367,42","50,60,10"
21,"286,04","57,14",3,0,"-91,17999999999999",12,"377,21999999999997","50,60,15"
24,"244,93","45,83",5,0,"-134,44",11,"379,36999999999995","50,60,20"
18,"-104,55","33,33",6,0,"-216,02",6,"111,47","50,60,25"
22,"211,76","45,45",4,0,"-77,39000000000001",10,"289,15","50,60,30"
20,"74,57",40,8,0,"-103,58999999999999",8,"178,16","50,60,35"
20,"-95,15",35,10,0,"-223,22000000000006",7,"128,07","50,60,40"
