Total Trades,Total Sum,Winrate,Max Negative Trades,Negative Trades,Negative Sum,Positive Trades,Positive Sum,MACD
2982,"-40,18999999999999","29,38",19,0,"-314,61999999999887",876,"274,4299999999999","15,55,5"
2194,"-34,82999999999995","30,17",15,0,"-278,1000000000006",662,"243,27000000000012","15,55,10"
1808,"-18,029999999999973","31,47",16,0,"-247,32000000000065",569,"229,29000000000013","15,55,15"
1578,"-15,519999999999971","32,07",15,0,"-233,57000000000045",506,"218,05000000000004","15,55,20"
1448,"-22,02999999999992","32,73",19,0,"-229,59000000000034",474,"207,5600000000001","15,55,25"
1388,"-19,909999999999982","32,13",14,0,"-221,94000000000048",446,"202,0300000000001","15,55,30"
1302,"-20,03000000000002","32,18",14,0,"-216,83000000000033",419,"196,80000000000007","15,55,35"
1239,"-17,119999999999973","32,36",17,0,"-208,75000000000026",401,"191,63000000000017","15,55,40"
2990,"-44,10999999999999","29,03",16,0,"-318,23999999999927",868,"274,1299999999999","15,60,5"
2192,"-33,179999999999914","30,16",16,0,"-275,7400000000005",661,"242,55999999999992","15,60,10"
1770,"-19,59999999999993","31,02",15,0,"-243,38000000000056",549,"223,78000000000003","15,60,15"
1584,"-9,929999999999996","31,82",22,0,"-227,8000000000004",504,"217,8700000000002","15,60,20"
1440,"-21,259999999999916","31,87",22,0,"-226,7700000000005",459,"205,50999999999996","15,60,25"
1350,"-23,080000000000002","32,07",15,0,"-219,4800000000005",433,"196,40000000000023","15,60,30"
1277,"-17,86","31,48",15,0,"-211,83000000000035",402,"193,97000000000017","15,60,35"
1227,"-20,399999999999995","32,03",15,0,"-210,0500000000002",393,"189,65000000000018","15,60,40"
2982,"-29,38000000000001","31,96",19,0,"-314,75999999999993",953,"285,37999999999994","20,25,5"
2218,"-10,159999999999988","32,69",15,0,"-269,4100000000006",725,"259,25000000000006","20,25,10"
1864,"-20,499999999999947","32,73",14,0,"-258,0900000000007",610,"237,59000000000017","20,25,15"
1698,"-10,770000000000003","33,45",18,0,"-243,3000000000006",568,"232,53000000000006","20,25,20"
1546,"-14,64999999999995","34,09",14,0,"-237,17000000000073",527,"222,51999999999998","20,25,25"
1476,"-19,97","32,86",17,0,"-233,24000000000035",485,"213,27000000000018","20,25,30"
1392,"-15,069999999999963","33,48",14,0,"-225,3400000000002",466,"210,26999999999987","20,25,35"
1348,"-29,210000000000036","32,49",15,0,"-229,37000000000046",438,"200,16","20,25,40"
2892,"-35,36999999999996","31,12",17,0,"-311,8300000000002",900,"276,46","20,30,5"
2170,"-30,409999999999922","31,75",16,0,"-277,45000000000033",689,"247,04000000000025","20,30,10"
1814,"-25,369999999999994","32,41",15,0,"-256,83000000000067",588,"231,46000000000006","20,30,15"
1624,"-19,00999999999993","33,13",18,0,"-244,00000000000057",538,"224,98999999999998","20,30,20"
1508,"-22,109999999999992","32,76",14,0,"-237,3500000000003",494,"215,24000000000018","20,30,25"
1404,"-18,509999999999955","33,12",16,0,"-226,64000000000033",465,"208,12999999999997","20,30,30"
1370,"-22,199999999999957","32,85",17,0,"-225,96000000000063",450,"203,7600000000002","20,30,35"
1300,"-18,080000000000002","33,38",14,0,"-219,57000000000062",434,"201,49000000000012","20,30,40"
2826,"-27,82999999999997","30,57",16,0,"-303,6700000000004",864,"275,83999999999986","20,35,5"
2082,"-35,20999999999997","31,7",14,0,"-276,8400000000004",660,"241,63000000000014","20,35,10"
1730,"-15,069999999999974","32,25",16,0,"-246,21000000000024",558,"231,14000000000004","20,35,15"
1564,"-12,739999999999993","33,57",12,0,"-235,44000000000037",525,"222,70000000000002","20,35,20"
1420,"-18,32999999999994","33,03",14,0,"-228,67000000000024",469,"210,33999999999992","20,35,25"
1380,"-23,49999999999996","32,54",17,0,"-227,05000000000064",449,"203,5500000000002","20,35,30"
1294,"-22,09999999999999","32,46",14,0,"-219,26000000000064",420,"197,16000000000017","20,35,35"
1270,"-31,09","32,36",14,0,"-218,95000000000005",411,"187,86000000000007","20,35,40"
2752,"-37,10999999999993","30,41",16,0,"-305,4900000000001",837,"268,38","20,40,5"
2024,"-35,26999999999994","31,27",14,0,"-272,72000000000025",633,"237,4500000000001","20,40,10"
1690,"-19,799999999999937","31,95",12,0,"-245,3700000000006",540,"225,56999999999996","20,40,15"
1516,"-19,32999999999995","33,18",14,0,"-235,28000000000048",503,"215,95000000000005","20,40,20"
1384,"-27,940000000000005","32,37",14,0,"-230,6800000000005",448,"202,74000000000007","20,40,25"
1302,"-17,129999999999995","33,56",14,0,"-219,67000000000058",437,"202,54000000000016","20,40,30"
1260,"-31,209999999999997","32,54",14,0,"-218,50000000000009",410,"187,2900000000001","20,40,35"
1199,"-14,299999999999965","33,19",15,0,"-206,38999999999982",398,"192,09000000000017","20,40,40"
2756,"-43,53999999999998","29,17",27,0,"-310,68999999999954",804,"267,15000000000026","20,45,5"
2010,"-31,369999999999987","31,14",16,0,"-267,7800000000002",626,"236,41000000000008","20,45,10"
1652,"-20,879999999999942","32,45",12,0,"-242,68000000000035",536,"221,80000000000018","20,45,15"
1440,"-16,119999999999973","33,19",15,0,"-228,69000000000045",478,"212,5700000000002","20,45,20"
1366,"-19,069999999999983","32,5",17,0,"-222,5200000000006",444,"203,45000000000013","20,45,25"
1264,"-22,31999999999998","32,67",13,0,"-217,54000000000025",413,"195,22000000000006","20,45,30"
1205,"-18,06999999999999","33,36",15,0,"-208,6199999999999",402,"190,55000000000024","20,45,35"
1177,"-17,67000000000003","32,37",15,0,"-205,35",381,"187,67999999999992","20,45,40"
2706,"-37,58999999999995","28,86",17,0,"-303,31999999999954",781,"265,7300000000001","20,50,5"
1988,"-27,119999999999983","30,23",16,0,"-265,89000000000016",601,"238,77000000000015","20,50,10"
